 0.00000000e+00  6.99793292e-01  0.00000000e+00  0.00000000e+00 
 1.00000000e-03  6.99787653e-01  1.00000000e-03  1.00000000e-03 
 2.00000000e-03  6.99781783e-01  2.00000000e-03  2.00000000e-03 
 3.00000000e-03  6.99775752e-01  3.00000000e-03  3.00000000e-03 
 4.00000000e-03  6.99769557e-01  4.00000000e-03  4.00000000e-03 
 5.00000000e-03  6.99763193e-01  5.00000000e-03  5.00000000e-03 
 6.00000000e-03  6.99756655e-01  6.00000000e-03  6.00000000e-03 
 7.00000000e-03  6.99749938e-01  7.00000000e-03  7.00000000e-03 
 8.00000000e-03  6.99743038e-01  8.00000000e-03  8.00000000e-03 
 9.00000000e-03  6.99735949e-01  9.00000000e-03  9.00000000e-03 
 1.00000000e-02  6.99728667e-01  1.00000000e-02  1.00000000e-02 
 1.10000000e-02  6.99721185e-01  1.10000000e-02  1.10000000e-02 
 1.20000000e-02  6.99713498e-01  1.20000000e-02  1.20000000e-02 
 1.30000000e-02  6.99705602e-01  1.30000000e-02  1.30000000e-02 
 1.40000000e-02  6.99697489e-01  1.40000000e-02  1.40000000e-02 
 1.50000000e-02  6.99689154e-01  1.50000000e-02  1.50000000e-02 
 1.60000000e-02  6.99680590e-01  1.60000000e-02  1.60000000e-02 
 1.70000000e-02  6.99671793e-01  1.70000000e-02  1.70000000e-02 
 1.80000000e-02  6.99662754e-01  1.80000000e-02  1.80000000e-02 
 1.90000000e-02  6.99653467e-01  1.90000000e-02  1.90000000e-02 
 2.00000000e-02  6.99643926e-01  2.00000000e-02  2.00000000e-02 
 2.10000000e-02  6.99634124e-01  2.10000000e-02  2.10000000e-02 
 2.20000000e-02  6.99624052e-01  2.20000000e-02  2.20000000e-02 
 2.30000000e-02  6.99613705e-01  2.30000000e-02  2.30000000e-02 
 2.40000000e-02  6.99603074e-01  2.40000000e-02  2.40000000e-02 
 2.50000000e-02  6.99592150e-01  2.50000000e-02  2.50000000e-02 
 2.60000000e-02  6.99580928e-01  2.60000000e-02  2.60000000e-02 
 2.70000000e-02  6.99569397e-01  2.70000000e-02  2.70000000e-02 
 2.80000000e-02  6.99557550e-01  2.80000000e-02  2.80000000e-02 
 2.90000000e-02  6.99545377e-01  2.90000000e-02  2.90000000e-02 
 3.00000000e-02  6.99532871e-01  3.00000000e-02  3.00000000e-02 
 3.10000000e-02  6.99520021e-01  3.10000000e-02  3.10000000e-02 
 3.20000000e-02  6.99506818e-01  3.20000000e-02  3.20000000e-02 
 3.30000000e-02  6.99493253e-01  3.30000000e-02  3.30000000e-02 
 3.40000000e-02  6.99479315e-01  3.40000000e-02  3.40000000e-02 
 3.50000000e-02  6.99464995e-01  3.50000000e-02  3.50000000e-02 
 3.60000000e-02  6.99450281e-01  3.60000000e-02  3.60000000e-02 
 3.70000000e-02  6.99435164e-01  3.70000000e-02  3.70000000e-02 
 3.80000000e-02  6.99419631e-01  3.80000000e-02  3.80000000e-02 
 3.90000000e-02  6.99403673e-01  3.90000000e-02  3.90000000e-02 
 4.00000000e-02  6.99387276e-01  4.00000000e-02  4.00000000e-02 
 4.10000000e-02  6.99370430e-01  4.10000000e-02  4.10000000e-02 
 4.20000000e-02  6.99353122e-01  4.20000000e-02  4.20000000e-02 
 4.30000000e-02  6.99335339e-01  4.30000000e-02  4.30000000e-02 
 4.40000000e-02  6.99317069e-01  4.40000000e-02  4.40000000e-02 
 4.50000000e-02  6.99298298e-01  4.50000000e-02  4.50000000e-02 
 4.60000000e-02  6.99279013e-01  4.60000000e-02  4.60000000e-02 
 4.70000000e-02  6.99259200e-01  4.70000000e-02  4.70000000e-02 
 4.80000000e-02  6.99238845e-01  4.80000000e-02  4.80000000e-02 
 4.90000000e-02  6.99217933e-01  4.90000000e-02  4.90000000e-02 
 5.00000000e-02  6.99196450e-01  5.00000000e-02  5.00000000e-02 
 5.10000000e-02  6.99174380e-01  5.10000000e-02  5.10000000e-02 
 5.20000000e-02  6.99151707e-01  5.20000000e-02  5.20000000e-02 
